that's a Wheaties box,pro:dem det:art n:prop n
you could use the paper,pro:per mod v det:art n
wheel,n
alright,co
you try,pro:per v
yes,co
you're stepping on her feet,pro:per n:gerund prep det:poss n
oh funny,co adj
big and strong,adj coord adj
you don't need to make it so long Adam,pro:per mod v inf v pro:per adv adj n:prop
don't pull Mommy,mod v n:prop
sure,adj
slowly again,adv adv
he didn't say anything,pro:sub mod v pro:indef
careful,co
oh giving dollars,co part n
not with pencil but with chalk,neg prep n conj prep n
duck,n
that's very nice,pro:dem adv adj
talking to Mr,part prep n:prop
thank_you,co
you go over near the door,pro:per v adv prep det:art n
buckets,n
I don't know,pro:sub mod v
Cromer is big and strong,n:prop cop adj coord adj
you're welcome Adam,pro:per adj n:prop
that's the bear riding a unicycle,pro:dem det:art n part det:art n
you lost your dirt,pro:per v det:poss n
don't spill your coffee,mod v det:poss n
you wind it,pro:per v pro:per
hold your hand way way up,v det:poss n n n adv
oh that is Ursula's you give it to Ursula,co pro:rel cop n:prop pro:per v pro:per prep n:prop
by Pablo Picasso,prep n:prop n:prop
come from,v prep
thank_you,co
go high as you can,v n prep pro:per mod
look you wind it right here,v pro:per v pro:per adv adv
Picasso,n:prop
now let go,adv v v
I see it,pro:sub v pro:per
oh here you are,co adv pro:per cop
no Picasso,co n:prop
thank_you Adam,co n:prop
okay,co
I see it,pro:sub v pro:per
no he can't have one,co pro:sub mod v pro:indef
no,co
oh no you don't pull on books,co co pro:per mod v prep n
some espresso,qn n
she didn't make any noise,pro:sub mod v qn n
it's a windmill,pro:per det:art n
he's too little,pro:sub adv adj
she's still there,pro:sub adv adv
there was something else that was shaped like this and he read it like a grocery list,pro:exist cop pro:indef post pro:dem aux part co det:dem coord pro:sub v pro:per prep det:art n n
no this is yours,qn pro:dem cop pro:poss
careful Adam the coffee's hot,co n:prop det:art n adj
okay later in the morning,co adv prep det:art n
what's he going to sit against if you take all the pillows off,pro:int pro:sub part inf v adv conj pro:per v qn det:art n adv
well hold your hand way way up,co v det:poss n n n adv
thank_you,co
you take the card,pro:per v det:art n
xxx,
I have many,pro:sub v qn
alright,co
no thank_you,qn n
drop it down,v pro:per adv
he saw some clowns at the circus throw pies,pro:sub v qn n prep det:art n v n
yeah Ursula's still there,co n:prop adj adv
play with momma's slipper,n prep n n
for Mommy,conj n:prop
that one's missing,pro:dem pro:indef part
well yes it looks like it,co co pro:per v prep pro:per
now pull it back up,adv v pro:per adv adv
something's in there,pro:indef adv adv
fun to write,adj inf v
you almost fell while you were getting the dollars,pro:per adv v n pro:per aux part det:art n
for Adam,conj n:prop
that's right,pro:dem n
watch it kids,v pro:per v
bucket's still there,n adv adv
alright,co
for Cromer,conj n:prop
listen to it,v prep pro:per
maybe Ursula will show us how to make it,adv n:prop mod v pro:obj adv:int inf v pro:per
you're going to give him one,pro:per part inf v pro:obj pro:indef
I'm writing,pro:sub part
the color kittens are still there,det:art n n cop adv adv
you're dumping he was dumping trash out,pro:per part pro:sub aux n:gerund n adv
for Ursula,conj n:prop
something about feet,pro:indef prep n
the tractor can't write,det:art n mod v
yes,co
no Adam,co n:prop
no that's alright Adam,co pro:dem adj n:prop
hat,n
no,co
yes,co
oh after supper,co prep n
that's no the one that has the markings on it,pro:dem qn det:art pro:indef pro:rel v det:art n:gerund prep pro:per
a bucket of paint,det:art n prep n
not cranberries,neg n
the racket can't write either,det:art n mod v adv
plums,n
she doesn't have any games in that one Adam,pro:sub mod v qn n prep pro:dem pro:indef n:prop
color kitten,n n
you do that,pro:per v pro:dem
Adam is sitting down,n:prop aux part adv
a road,det:art n
thank_you,co
no,co
kitty's foot,n n
one,pro:indef
oh ice+cream,co
you,pro:per
Cecile,n:prop
okay well that's enough,co co pro:dem adv
I won't step on your candy,pro:sub mod v prep det:poss n
no you don't pull on books,co pro:per mod v prep n
it's a kitty,pro:per det:art n
okay,co
no thank_you,qn n
thank_you,co
I don't know,pro:sub mod v
here's the string,pro:exist det:art n
you might hurt him,pro:per mod v pro:obj
okay,co
I'm just putting it here,pro:sub adv part pro:per adv
you don't throw books either,pro:per mod v n adv
if he's walking so slowly it's because it's slippery on the sidewalk probably,conj pro:sub part adv adv pro:per conj pro:per adj prep det:art n adv
one,pro:indef
Cecile,n:prop
yes it is turning around,co pro:per aux part adv
thank_you,co
a big lion,det:art adj n
alright,co
I thought I'd sit out here so if Paul cries it won't make so much noise on the microphone,pro:sub v pro:sub v adv adv adv conj n:prop v pro:per mod v adv qn n prep det:art n
that's Daddy's filing case,pro:dem n:prop part n
let Adam stir you,v n:prop v pro:per
wait Adam,v n:prop
thank_you yes,co co
now it's large enough,adv pro:per n adv
don't take those out,mod v pro:dem adv
the doggie ate all of his ice+cream,det:art n v qn prep det:poss
alright,co
leave them in there,v pro:obj prep adv
put it on your ear,v pro:per prep det:poss n
now it's large enough,adv pro:per n adv
that's a kitty's foot,pro:dem det:art n n
you can turn this one on,pro:per mod v pro:dem pro:indef adv
he likes ice+cream,pro:sub v
you're going to put all of your toys away,pro:per part inf v qn prep det:poss n adv
okay that's enough,co pro:dem adv
no that doesn't have any pictures in it,qn pro:dem mod v qn n prep pro:per
when you went for a ride in the car,conj pro:per v prep det:art n prep det:art n
you aren't even looking out the window,pro:per aux adv part prep det:art n
oh you're playing with the slipper,co pro:per part prep det:art n
soxer,chi
that's a baby giraffe,pro:dem det:art n n
I can't turn it off,pro:sub mod v pro:per adv
alright,co
thank_you very much,co adv qn
no,co
no,co
because they're Daddy's,conj pro:sub n:prop
those are his paws,pro:dem cop det:poss n
it feels a little like rubber I guess,pro:per v det:art adj co n pro:sub v
that's a train,pro:dem det:art n
oh Adam there's something new,co n:prop pro:exist pro:indef adj
here take it back to Ursula,adv v pro:per adv prep n:prop
now you've spilled a whole cup of sugar almost,adv pro:per part det:art adj n prep n adv
you may fall,pro:per mod v
oh just like the cowboy's,co adv prep det:art
I'm looking for a pencil,pro:sub part prep det:art n
if I let go you'll fall and hurt yourself,conj pro:sub v v pro:per n coord v pro:refl
leopard,n
you went to Cambridge,pro:per v prep n:prop
it doesn't turn off,pro:per mod v adv
no that's plugged in back there,co pro:dem v prep adv adv
I don't think so,pro:sub mod v co
I don't have a pencil in there,pro:sub mod v det:art n prep adv
no I say boxer,co pro:sub v n
that's where you live,pro:dem pro:rel pro:per v
I think that's still the sun,pro:sub v pro:dem adv det:art n
no you don't have a nail in there,co pro:per mod v det:art n prep adv
being stirred doesn't make you big strong and healthy,aux part mod v pro:per adj adj coord adj
I never saw that before,pro:sub adv v pro:rel adv
I think it's all wood,pro:sub v pro:per qn n
because the springs are all wound up,conj det:art n cop adv v adv
I don't know what you're saying,pro:sub mod v pro:int pro:per part
but perhaps it's the paint,conj adv pro:per det:art n
just one wheel left,adv det:num n v
excuse me,v pro:obj
you just can't pick it up that way,pro:per adv mod v pro:per adv pro:dem n
okay,co
you're tires,pro:per n
xxx espresso sing a song,n v det:art n
no thank_you,qn n
yes,co
I don't know what that word is,pro:sub mod v pro:int pro:dem n cop
oh I thought you were tired,co pro:sub v pro:per aux part
she didn't say tape recorder,pro:sub mod v n n
saggy baggy,adj adj
I don't want milk over me,pro:sub mod v n adv pro:obj
he's just sharp,pro:sub adv adj
I don't know what time fourteen o'clock is,pro:sub mod v pro:int n det:num n cop
she said cork,pro:sub v n
go pick them up,v v pro:obj adv
he doesn't have a ball,pro:sub mod v det:art n
yes it does sound like sand but it doesn't have any sand in it,co pro:per mod v conj n conj pro:per mod v qn n prep pro:per
no it has_to be opened,co pro:per mod:aux aux part
he doesn't want to exercise,pro:sub mod v inf v
use these fingers,v pro:dem n
he's giving himself a shower,pro:sub part pro:refl det:art n
no honey,qn n
I think it came off,pro:sub v pro:per v adv
Boston University,n:prop n:prop
hold your arm way up,v det:poss n n adv
paper towels,n v
we have_to find something to make a hole with,pro:sub mod:aux v pro:indef inf v det:art n prep
part of the tape recorder,n prep det:art n n
Adam,n:prop
I don't know what else he said,pro:sub mod v pro:int post pro:sub v
alright,co
bring my purse,v det:poss n
Adam he doesn't want to exercise,n:prop pro:sub mod v inf v
well I can't do that,co pro:sub mod v pro:dem
that's a good one to jump on,pro:dem det:art adj pro:indef prep n adv
okay pick those up,co v pro:dem adv
tape recorder,n n
oh,co
you can't eat the doughnuts after they've been on the floor,pro:per mod v det:art n prep pro:sub cop prep det:art n
that's a porcupine,pro:dem det:art n
we'll put them up now,pro:sub v pro:obj adv adv
no let him write,co v pro:obj v
yes,co
alright my friend,co det:poss n
no,co
maybe it broke Adam,adv pro:per v n:prop
Trowbridge Cambridge street,n:prop n:prop n
that's not a taper,pro:dem neg det:art chi
it doesn't have a band,pro:per mod v det:art n
good word,adj n
you have_to make a hole with something,pro:per mod:aux v det:art n prep pro:indef
it's a tape recorder,pro:per det:art n n
yes,co
alright,co
xxx,
don't put them on the floor Adam,mod v pro:obj prep det:art n n:prop
let's have something to read,v v pro:indef inf v
that's a hippopotamus,pro:dem det:art n
careful,co
that's not really a boy's book,pro:dem neg adv det:art n n
I did,pro:sub v
this is a microphone,pro:dem cop det:art n
take a bath exercise play,v det:art n n n
I have something to read,pro:sub v pro:indef inf v
see there are no pictures,v adv cop qn n
nothing,pro:indef
maybe it's in here,adv pro:per adv adv
this is a panda,pro:dem cop det:art n
he doesn't want pie,pro:sub mod v n
okay,co
but I can't stand on my head,conj pro:sub mod v prep det:poss n
no that's tape,co pro:dem n
because his nose is very small and it just broke off,conj det:poss n aux adv adj coord pro:per adv v adv
cardy,chi
oh,co
thank_you,co
no now pick the doggie's up,co adv v det:art n adv
I'm drinking espresso,pro:sub part n
it doesn't belong like that,pro:per mod v prep pro:dem
no that's not a giraffe,co pro:dem neg det:art n
Ursula's tape,n:prop n
he's finished,pro:sub part
well he can't exercise like you,adv pro:sub mod v prep pro:per
ship airplane,n n
oh I see,co pro:sub v
I have a nail file,pro:sub v det:art n n
the sun isn't shining in that window,det:art n cop part prep pro:dem n
that's a polar bear,pro:dem det:art adj n
oh I see,co pro:sub v
now you play the game with me,adv pro:per v det:art n prep pro:obj
it doesn't go that way,pro:per mod v pro:dem n
okay I'll hold it,co pro:sub v pro:per
you made it,pro:per v pro:per
I wouldn't throw my hat,pro:sub mod v det:poss n
no I won't,co pro:sub mod
xxx wait now xxx,v adv
you ask me,pro:per v pro:obj
it won't stay there,pro:per mod cop adv
it's on the other side of the house,pro:per adv det:art qn n prep det:art n
alright,co
no bring it back,co v pro:per adv
you'd better take it back to Ursula,pro:per adj v pro:per adv prep n:prop
no I will not,co pro:sub mod neg
I don't know,pro:sub mod v
a polar bear,det:art adj n
and bring the pencils back too,coord v det:art n adv post
yes,co
oh I didn't bring raisins,co pro:sub mod v n
he's sitting on top of ice,pro:sub part prep n prep n
because you didn't eat your breakfast,conj pro:per mod v det:poss n
it works,pro:per v
oh you're in the rodeo,co pro:per prep det:art n
you go back in the living room,pro:per v adv prep det:art part n
U,n:prop
yes,co
oh,co
with gas,prep n
alright now you ask me,co adv pro:per v pro:obj
advertisement,n
that's right,pro:dem n
Adam,n:prop
this one's the leopard,pro:dem pro:indef det:art n
there's no light here,pro:exist qn n adv
don't be so rough with the pen,mod cop adv v prep det:art n
you dropped your dollars on the floor,pro:per v det:poss n prep det:art n
come on let's go,v adv v v
I didn't take anything out,pro:sub mod v pro:indef adv
in the refrigerator so it will be nice and warm,prep det:art n conj pro:per mod cop adj coord adj
Ursula took something out,n:prop v pro:indef adv
alright,co
I didn't understand the word,pro:sub mod v det:art n
look Adam,v n:prop
careful of the light Adam,co prep det:art n n:prop
you look through here take a picture and then wind the film up,pro:per v adv adv v det:art n coord adv:tem v det:art v adv
you don't have_to go to bed again,pro:per mod mod:aux v prep n adv
oh that's not a chair,co pro:dem neg det:art n
let me see if I'm right,v pro:obj v conj pro:sub n
just pretend,adv adj
you fell down on Mommy's rug,pro:per v adv prep n:prop n
I have some,pro:sub v qn
oh you're going to ride a horse,co pro:per part inf v det:art n
at least not like that anyway,prep n neg prep pro:dem adv
no he doesn't want the dirty pencil in his mouth,co pro:sub mod v det:art adj n prep det:poss n
I don't know what you said,pro:sub mod v pro:int pro:per v
uhuh,co
ahhah,co
cowboy's got the boot on,part det:art n adv
don't hit anybody with that Adam,mod n pro:indef prep det:dem n:prop
that's not chewing gum,pro:dem neg part n
no thank_you Adam,qn n n:prop
I think you'd better take the watch back to Ursula,pro:sub v pro:per adj v det:art n adv prep n:prop
yes he is heavy,co pro:sub cop adj
you do it,pro:per v pro:per
you gave it to him,pro:per v pro:per prep pro:obj
just pretend,adv adj
you might have_to screw this one a little more,pro:per mod mod:aux v pro:dem pro:indef det:art adj pro:indef
when you pretend you don't put it all the way in,conj pro:per v pro:per mod v pro:per adv det:art n adv
play with cowboy's cigarette,n prep n
that can't be eaten,pro:rel mod aux part
alright,co
oh no she doesn't want any of mine,co co pro:sub mod v qn prep pro:poss
you have_to be careful or it won't work properly,pro:per mod:aux cop co coord pro:per mod v adv
that's right,pro:dem n
you dropped some under the table,pro:per v qn prep det:art n
